forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-09-19,4 wk ahead cum death,2022-10-15,PL,quantile,0.025,117001.0,2022-09-19,ICM-agentModel,JHU,-3857.0,0.0,2022-10-02
2022-09-19,4 wk ahead cum death,2022-10-15,PL,quantile,0.25,117082.0,2022-09-19,ICM-agentModel,JHU,-3857.0,0.0,2022-10-02
2022-09-19,4 wk ahead cum death,2022-10-15,PL,quantile,0.75,117170.0,2022-09-19,ICM-agentModel,JHU,-3857.0,0.0,2022-10-02
2022-09-19,4 wk ahead cum death,2022-10-15,PL,quantile,0.975,117255.0,2022-09-19,ICM-agentModel,JHU,-3857.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc case,2022-10-15,PL,point,,6371.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.025,19.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.25,3148.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.75,9824.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.975,15724.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc death,2022-10-15,PL,point,,37.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc death,2022-10-15,PL,quantile,0.025,9.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc death,2022-10-15,PL,quantile,0.25,26.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc death,2022-10-15,PL,quantile,0.75,47.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-19,4 wk ahead inc death,2022-10-15,PL,quantile,0.975,67.0,2022-09-19,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,-1 wk ahead cum case,2022-09-17,PL,observed,,6243467.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,-1 wk ahead cum death,2022-09-17,PL,observed,,116833.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,-1 wk ahead inc case,2022-09-17,PL,observed,,31044.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,-1 wk ahead inc death,2022-09-17,PL,observed,,99.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,0 wk ahead cum case,2022-09-24,PL,observed,,6272159.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,0 wk ahead cum death,2022-09-24,PL,observed,,116939.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,0 wk ahead inc case,2022-09-24,PL,observed,,28626.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,0 wk ahead inc death,2022-09-24,PL,observed,,106.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum case,2022-10-01,PL,point,,6289375.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum case,2022-10-01,PL,quantile,0.025,6280400.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum case,2022-10-01,PL,quantile,0.25,6286313.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum case,2022-10-01,PL,quantile,0.75,6292482.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum case,2022-10-01,PL,quantile,0.975,6298166.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum death,2022-10-01,PL,point,,117010.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum death,2022-10-01,PL,quantile,0.025,116955.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum death,2022-10-01,PL,quantile,0.25,116991.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum death,2022-10-01,PL,quantile,0.75,117028.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,1 wk ahead cum death,2022-10-01,PL,quantile,0.975,117063.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc case,2022-10-01,PL,point,,25400.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc case,2022-10-01,PL,quantile,0.025,11790.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc case,2022-10-01,PL,quantile,0.25,20667.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc case,2022-10-01,PL,quantile,0.75,30125.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc case,2022-10-01,PL,quantile,0.975,38714.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc death,2022-10-01,PL,point,,103.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc death,2022-10-01,PL,quantile,0.025,31.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc death,2022-10-01,PL,quantile,0.25,77.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc death,2022-10-01,PL,quantile,0.75,127.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,1 wk ahead inc death,2022-10-01,PL,quantile,0.975,174.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum case,2022-10-08,PL,point,,6301497.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum case,2022-10-08,PL,quantile,0.025,6286251.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum case,2022-10-08,PL,quantile,0.25,6296270.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum case,2022-10-08,PL,quantile,0.75,6306715.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum case,2022-10-08,PL,quantile,0.975,6316512.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum death,2022-10-08,PL,point,,117081.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum death,2022-10-08,PL,quantile,0.025,116974.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum death,2022-10-08,PL,quantile,0.25,117044.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum death,2022-10-08,PL,quantile,0.75,117117.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,2 wk ahead cum death,2022-10-08,PL,quantile,0.975,117186.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc case,2022-10-08,PL,point,,12121.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc case,2022-10-08,PL,quantile,0.025,5851.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc case,2022-10-08,PL,quantile,0.25,9956.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc case,2022-10-08,PL,quantile,0.75,14233.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc case,2022-10-08,PL,quantile,0.975,18345.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc death,2022-10-08,PL,point,,71.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc death,2022-10-08,PL,quantile,0.025,18.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc death,2022-10-08,PL,quantile,0.25,53.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc death,2022-10-08,PL,quantile,0.75,89.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,2 wk ahead inc death,2022-10-08,PL,quantile,0.975,122.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum case,2022-10-15,PL,point,,6307869.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum case,2022-10-15,PL,quantile,0.025,6288426.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum case,2022-10-15,PL,quantile,0.25,6301178.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum case,2022-10-15,PL,quantile,0.75,6314568.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum case,2022-10-15,PL,quantile,0.975,6327002.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum death,2022-10-15,PL,point,,117118.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum death,2022-10-15,PL,quantile,0.025,116987.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum death,2022-10-15,PL,quantile,0.25,117072.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum death,2022-10-15,PL,quantile,0.75,117162.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,3 wk ahead cum death,2022-10-15,PL,quantile,0.975,117246.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc case,2022-10-15,PL,point,,6371.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc case,2022-10-15,PL,quantile,0.025,2174.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc case,2022-10-15,PL,quantile,0.25,4908.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc case,2022-10-15,PL,quantile,0.75,7852.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc case,2022-10-15,PL,quantile,0.975,10490.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc death,2022-10-15,PL,point,,37.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc death,2022-10-15,PL,quantile,0.025,13.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc death,2022-10-15,PL,quantile,0.25,28.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc death,2022-10-15,PL,quantile,0.75,45.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,3 wk ahead inc death,2022-10-15,PL,quantile,0.975,60.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum case,2022-10-22,PL,point,,6312620.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum case,2022-10-22,PL,quantile,0.025,6288651.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum case,2022-10-22,PL,quantile,0.25,6304190.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum case,2022-10-22,PL,quantile,0.75,6320904.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum case,2022-10-22,PL,quantile,0.975,6336374.0,2022-09-26,ICM-agentModel,JHU,-539292.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum death,2022-10-22,PL,point,,117142.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum death,2022-10-22,PL,quantile,0.025,116987.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum death,2022-10-22,PL,quantile,0.25,117083.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum death,2022-10-22,PL,quantile,0.75,117199.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,4 wk ahead cum death,2022-10-22,PL,quantile,0.975,117308.0,2022-09-26,ICM-agentModel,JHU,-3896.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc case,2022-10-22,PL,point,,4750.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc case,2022-10-22,PL,quantile,0.025,225.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc case,2022-10-22,PL,quantile,0.25,3012.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc case,2022-10-22,PL,quantile,0.75,6335.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc case,2022-10-22,PL,quantile,0.975,9372.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc death,2022-10-22,PL,point,,23.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc death,2022-10-22,PL,quantile,0.025,0.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc death,2022-10-22,PL,quantile,0.25,11.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc death,2022-10-22,PL,quantile,0.75,37.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-09-26,4 wk ahead inc death,2022-10-22,PL,quantile,0.975,61.0,2022-09-26,ICM-agentModel,JHU,0.0,0.0,2022-10-02
2022-08-08,0 wk ahead inc case,2022-08-06 00:00:00,GM,observed,,375000.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,0 wk ahead inc death,2022-08-06 00:00:00,GM,observed,,886.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,0 wk ahead inc case,2022-08-06 00:00:00,PL,observed,,24555.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,0 wk ahead inc death,2022-08-06 00:00:00,PL,observed,,90.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,GM,point,,281174.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,GM,quantile,0.025,212045.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,GM,quantile,0.25,255154.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,GM,quantile,0.75,309848.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,GM,quantile,0.975,372840.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,GM,point,,767.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,GM,quantile,0.025,397.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,GM,quantile,0.25,611.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,GM,quantile,0.75,961.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,GM,quantile,0.975,1480.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,PL,point,,30261.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.025,21062.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.25,26713.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.75,34280.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.975,43478.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,PL,point,,116.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.025,36.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.25,77.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.75,173.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.975,375.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,GM,point,,214868.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,GM,quantile,0.025,123978.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,GM,quantile,0.25,177821.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,GM,quantile,0.75,259633.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,GM,quantile,0.975,372391.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,GM,point,,632.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,GM,quantile,0.025,304.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,GM,quantile,0.25,491.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,GM,quantile,0.75,814.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,GM,quantile,0.975,1317.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,PL,point,,36936.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.025,19623.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.25,29712.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.75,45918.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.975,69526.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,PL,point,,148.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.025,45.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.25,98.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.75,222.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.975,481.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,GM,point,,163850.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,GM,quantile,0.025,70479.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,GM,quantile,0.25,122563.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,GM,quantile,0.75,219046.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,GM,quantile,0.975,380923.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,GM,point,,493.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,GM,quantile,0.025,218.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,GM,quantile,0.25,373.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,GM,quantile,0.75,653.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,GM,quantile,0.975,1114.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,PL,point,,45091.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,PL,quantile,0.025,17861.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,PL,quantile,0.25,32785.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,PL,quantile,0.75,62014.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc case,2022-08-27,PL,quantile,0.975,113833.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,PL,point,,183.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,PL,quantile,0.025,54.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,PL,quantile,0.25,120.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,PL,quantile,0.75,279.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,3 wk ahead inc death,2022-08-27,PL,quantile,0.975,620.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,GM,point,,124488.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,GM,quantile,0.025,39427.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,GM,quantile,0.25,83809.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,GM,quantile,0.75,184912.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,GM,quantile,0.975,393062.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,GM,point,,373.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,GM,quantile,0.025,151.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,GM,quantile,0.25,273.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,GM,quantile,0.75,508.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,GM,quantile,0.975,916.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,PL,point,,55031.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,PL,quantile,0.025,16125.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,PL,quantile,0.25,36070.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,PL,quantile,0.75,83958.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc case,2022-09-03,PL,quantile,0.975,187803.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,PL,point,,225.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,PL,quantile,0.025,61.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,PL,quantile,0.25,143.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,PL,quantile,0.75,352.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
2022-08-08,4 wk ahead inc death,2022-09-03,PL,quantile,0.975,828.0,2022-08-08,ILM-EKF,JHU,0.0,0.0,2022-10-02
